location_id,station_name,city,country_code,latitude,longitude,pollutant_type,pollutant_value,unit,recorded_at,source
4607067,Shaheed Benazir Women University,Shaheed Benazir Women University,PK,34.0559766,71.5646276,pm25,53.6,µg/m³,2026-07-05T23:00:00Z,openaq_v3
4607067,Shaheed Benazir Women University,Shaheed Benazir Women University,PK,34.0559766,71.5646276,relativehumidity,47.0,%,2026-07-05T23:00:00Z,openaq_v3
4607067,Shaheed Benazir Women University,Shaheed Benazir Women University,PK,34.0559766,71.5646276,temperature,33.1,c,2026-07-05T23:00:00Z,openaq_v3
4607067,Shaheed Benazir Women University,Shaheed Benazir Women University,PK,34.0559766,71.5646276,um003,2610.0,particles/cm³,2026-07-05T23:00:00Z,openaq_v3
4607068,NIUIP,NIUIP,PK,33.9935232,71.4440704,pm1,0.0,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4607068,NIUIP,NIUIP,PK,33.9935232,71.4440704,pm25,0.7,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4607068,NIUIP,NIUIP,PK,33.9935232,71.4440704,relativehumidity,39.0,%,2026-07-11T20:00:00Z,openaq_v3
4607068,NIUIP,NIUIP,PK,33.9935232,71.4440704,temperature,33.3,c,2026-07-11T20:00:00Z,openaq_v3
4607068,NIUIP,NIUIP,PK,33.9935232,71.4440704,um003,198.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4608419,IMSciences Institute Peshwar,IMSciences Institute Peshwar,PK,33.9581864,71.3343512,pm1,8.2,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4608419,IMSciences Institute Peshwar,IMSciences Institute Peshwar,PK,33.9581864,71.3343512,pm25,19.3,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4608419,IMSciences Institute Peshwar,IMSciences Institute Peshwar,PK,33.9581864,71.3343512,relativehumidity,43.0,%,2026-07-11T20:00:00Z,openaq_v3
4608419,IMSciences Institute Peshwar,IMSciences Institute Peshwar,PK,33.9581864,71.3343512,temperature,32.0,c,2026-07-11T20:00:00Z,openaq_v3
4608419,IMSciences Institute Peshwar,IMSciences Institute Peshwar,PK,33.9581864,71.3343512,um003,675.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4608421,"Assistant Commissioner Office, Allama Iqbal ","Assistant Commissioner Office, Allama Iqbal ",PK,31.47188,74.239512,pm1,0.07952381031853813,µg/m³,2025-08-01T10:00:00Z,openaq_v3
4608421,"Assistant Commissioner Office, Allama Iqbal ","Assistant Commissioner Office, Allama Iqbal ",PK,31.47188,74.239512,pm25,0.44476192338126047,µg/m³,2025-08-01T10:00:00Z,openaq_v3
4608421,"Assistant Commissioner Office, Allama Iqbal ","Assistant Commissioner Office, Allama Iqbal ",PK,31.47188,74.239512,relativehumidity,62.17649950299944,%,2025-08-01T10:00:00Z,openaq_v3
4608421,"Assistant Commissioner Office, Allama Iqbal ","Assistant Commissioner Office, Allama Iqbal ",PK,31.47188,74.239512,temperature,27.7252140045166,c,2025-08-01T10:00:00Z,openaq_v3
4608421,"Assistant Commissioner Office, Allama Iqbal ","Assistant Commissioner Office, Allama Iqbal ",PK,31.47188,74.239512,um003,35.68788167408535,particles/cm³,2025-08-01T10:00:00Z,openaq_v3
4608422,Park Road F-8/1 Sector Islamabad,Park Road F-8/1 Sector Islamabad,PK,33.7102628,73.0312832,pm1,4.2,µg/m³,2026-06-04T11:00:00Z,openaq_v3
4608422,Park Road F-8/1 Sector Islamabad,Park Road F-8/1 Sector Islamabad,PK,33.7102628,73.0312832,pm25,7.9,µg/m³,2026-06-04T11:00:00Z,openaq_v3
4608422,Park Road F-8/1 Sector Islamabad,Park Road F-8/1 Sector Islamabad,PK,33.7102628,73.0312832,relativehumidity,48.0,%,2026-06-04T11:00:00Z,openaq_v3
4608422,Park Road F-8/1 Sector Islamabad,Park Road F-8/1 Sector Islamabad,PK,33.7102628,73.0312832,temperature,26.2,c,2026-06-04T11:00:00Z,openaq_v3
4608422,Park Road F-8/1 Sector Islamabad,Park Road F-8/1 Sector Islamabad,PK,33.7102628,73.0312832,um003,470.0,particles/cm³,2026-06-04T11:00:00Z,openaq_v3
4608423,WWF Office ,WWF Office ,PK,33.9905988,71.4996196,pm1,4.8,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4608423,WWF Office ,WWF Office ,PK,33.9905988,71.4996196,pm25,8.9,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4608423,WWF Office ,WWF Office ,PK,33.9905988,71.4996196,relativehumidity,51.0,%,2026-07-11T20:00:00Z,openaq_v3
4608423,WWF Office ,WWF Office ,PK,33.9905988,71.4996196,temperature,29.9,c,2026-07-11T20:00:00Z,openaq_v3
4608423,WWF Office ,WWF Office ,PK,33.9905988,71.4996196,um003,501.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4609261,"Pajian, Raiwind","Pajian, Raiwind",PK,31.299695,74.22505,pm1,27.3,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4609261,"Pajian, Raiwind","Pajian, Raiwind",PK,31.299695,74.22505,pm25,42.8,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4609261,"Pajian, Raiwind","Pajian, Raiwind",PK,31.299695,74.22505,relativehumidity,57.0,%,2026-07-11T20:00:00Z,openaq_v3
4609261,"Pajian, Raiwind","Pajian, Raiwind",PK,31.299695,74.22505,temperature,33.3,c,2026-07-11T20:00:00Z,openaq_v3
4609261,"Pajian, Raiwind","Pajian, Raiwind",PK,31.299695,74.22505,um003,1741.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4609262,Directorate General Local Gov ,Directorate General Local Gov ,PK,33.9916663,71.435054,pm1,21.5,µg/m³,2026-07-10T12:00:00Z,openaq_v3
4609262,Directorate General Local Gov ,Directorate General Local Gov ,PK,33.9916663,71.435054,pm25,31.2,µg/m³,2026-07-10T12:00:00Z,openaq_v3
4609262,Directorate General Local Gov ,Directorate General Local Gov ,PK,33.9916663,71.435054,relativehumidity,33.0,%,2026-07-10T12:00:00Z,openaq_v3
4609262,Directorate General Local Gov ,Directorate General Local Gov ,PK,33.9916663,71.435054,temperature,38.3,c,2026-07-10T12:00:00Z,openaq_v3
4609262,Directorate General Local Gov ,Directorate General Local Gov ,PK,33.9916663,71.435054,um003,1299.0,particles/cm³,2026-07-10T12:00:00Z,openaq_v3
4609307,Khyber Medical University ,Khyber Medical University ,PK,33.989115,71.4359101,pm1,23.2,µg/m³,2026-07-10T10:00:00Z,openaq_v3
4609307,Khyber Medical University ,Khyber Medical University ,PK,33.989115,71.4359101,pm25,33.9,µg/m³,2026-07-10T10:00:00Z,openaq_v3
4609307,Khyber Medical University ,Khyber Medical University ,PK,33.989115,71.4359101,relativehumidity,28.0,%,2026-07-10T10:00:00Z,openaq_v3
4609307,Khyber Medical University ,Khyber Medical University ,PK,33.989115,71.4359101,temperature,40.4,c,2026-07-10T10:00:00Z,openaq_v3
4609307,Khyber Medical University ,Khyber Medical University ,PK,33.989115,71.4359101,um003,1333.0,particles/cm³,2026-07-10T10:00:00Z,openaq_v3
4609353,Kahna Hospital ,Kahna Hospital ,PK,31.371023502439286,74.36487268127355,pm1,31.3,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4609353,Kahna Hospital ,Kahna Hospital ,PK,31.371023502439286,74.36487268127355,pm25,51.5,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4609353,Kahna Hospital ,Kahna Hospital ,PK,31.371023502439286,74.36487268127355,relativehumidity,71.0,%,2026-07-11T20:00:00Z,openaq_v3
4609353,Kahna Hospital ,Kahna Hospital ,PK,31.371023502439286,74.36487268127355,temperature,29.5,c,2026-07-11T20:00:00Z,openaq_v3
4609353,Kahna Hospital ,Kahna Hospital ,PK,31.371023502439286,74.36487268127355,um003,2191.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4609354,Ashrafia Colony,Ashrafia Colony,PK,34.0268637,71.5772755,pm1,124.90129133860269,µg/m³,2026-01-11T10:00:00Z,openaq_v3
4609354,Ashrafia Colony,Ashrafia Colony,PK,34.0268637,71.5772755,pm25,235.92280529869925,µg/m³,2026-01-11T10:00:00Z,openaq_v3
4609354,Ashrafia Colony,Ashrafia Colony,PK,34.0268637,71.5772755,relativehumidity,28.70094448990292,%,2026-01-11T10:00:00Z,openaq_v3
4609354,Ashrafia Colony,Ashrafia Colony,PK,34.0268637,71.5772755,temperature,20.838819498485986,c,2026-01-11T10:00:00Z,openaq_v3
4609354,Ashrafia Colony,Ashrafia Colony,PK,34.0268637,71.5772755,um003,9638.27828233507,particles/cm³,2026-01-11T10:00:00Z,openaq_v3
4614770,EPA Office,EPA Office,PK,33.977293,71.5654702,pm1,20.3,µg/m³,2026-07-10T12:00:00Z,openaq_v3
4614770,EPA Office,EPA Office,PK,33.977293,71.5654702,pm25,30.7,µg/m³,2026-07-10T12:00:00Z,openaq_v3
4614770,EPA Office,EPA Office,PK,33.977293,71.5654702,relativehumidity,27.0,%,2026-07-10T12:00:00Z,openaq_v3
4614770,EPA Office,EPA Office,PK,33.977293,71.5654702,temperature,42.8,c,2026-07-10T12:00:00Z,openaq_v3
4614770,EPA Office,EPA Office,PK,33.977293,71.5654702,um003,1174.0,particles/cm³,2026-07-10T12:00:00Z,openaq_v3
4616262,District Health Authority,District Health Authority,PK,33.6333084,73.0488857,pm1,15.5,µg/m³,2026-07-11T08:00:00Z,openaq_v3
4616262,District Health Authority,District Health Authority,PK,33.6333084,73.0488857,pm25,27.8,µg/m³,2026-07-11T08:00:00Z,openaq_v3
4616262,District Health Authority,District Health Authority,PK,33.6333084,73.0488857,relativehumidity,43.0,%,2026-07-11T08:00:00Z,openaq_v3
4616262,District Health Authority,District Health Authority,PK,33.6333084,73.0488857,temperature,36.1,c,2026-07-11T08:00:00Z,openaq_v3
4616262,District Health Authority,District Health Authority,PK,33.6333084,73.0488857,um003,977.0,particles/cm³,2026-07-11T08:00:00Z,openaq_v3
4618315,DC Office Murree,DC Office Murree,PK,33.9065558,73.3980069,pm1,34.5688751856486,µg/m³,2025-11-20T09:00:00Z,openaq_v3
4618315,DC Office Murree,DC Office Murree,PK,33.9065558,73.3980069,pm25,59.238805474175344,µg/m³,2025-11-20T09:00:00Z,openaq_v3
4618315,DC Office Murree,DC Office Murree,PK,33.9065558,73.3980069,relativehumidity,31.275458322630985,%,2025-11-20T09:00:00Z,openaq_v3
4618315,DC Office Murree,DC Office Murree,PK,33.9065558,73.3980069,temperature,21.33533325195312,c,2025-11-20T09:00:00Z,openaq_v3
4618315,DC Office Murree,DC Office Murree,PK,33.9065558,73.3980069,um003,2508.581089952257,particles/cm³,2025-11-20T09:00:00Z,openaq_v3
4618814,Gulberg III,Gulberg III,PK,31.508051,74.337544,pm1,29.4,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4618814,Gulberg III,Gulberg III,PK,31.508051,74.337544,pm25,46.0,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4618814,Gulberg III,Gulberg III,PK,31.508051,74.337544,relativehumidity,61.0,%,2026-07-11T20:00:00Z,openaq_v3
4618814,Gulberg III,Gulberg III,PK,31.508051,74.337544,temperature,31.3,c,2026-07-11T20:00:00Z,openaq_v3
4618814,Gulberg III,Gulberg III,PK,31.508051,74.337544,um003,1984.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4629400,"PHA, Sialkot","PHA, Sialkot",PK,32.505567,74.536067,pm1,0.0,µg/m³,2026-03-24T01:00:00Z,openaq_v3
4629400,"PHA, Sialkot","PHA, Sialkot",PK,32.505567,74.536067,pm25,1.6,µg/m³,2026-03-24T01:00:00Z,openaq_v3
4629400,"PHA, Sialkot","PHA, Sialkot",PK,32.505567,74.536067,relativehumidity,44.0,%,2026-03-24T01:00:00Z,openaq_v3
4629400,"PHA, Sialkot","PHA, Sialkot",PK,32.505567,74.536067,temperature,21.0,c,2026-03-24T01:00:00Z,openaq_v3
4629400,"PHA, Sialkot","PHA, Sialkot",PK,32.505567,74.536067,um003,249.0,particles/cm³,2026-03-24T01:00:00Z,openaq_v3
4629401,SCCI ,SCCI ,PK,32.507924,74.537957,pm1,26.9,µg/m³,2026-07-11T15:00:00Z,openaq_v3
4629401,SCCI ,SCCI ,PK,32.507924,74.537957,pm25,40.6,µg/m³,2026-07-11T15:00:00Z,openaq_v3
4629401,SCCI ,SCCI ,PK,32.507924,74.537957,relativehumidity,50.0,%,2026-07-11T15:00:00Z,openaq_v3
4629401,SCCI ,SCCI ,PK,32.507924,74.537957,temperature,33.7,c,2026-07-11T15:00:00Z,openaq_v3
4629401,SCCI ,SCCI ,PK,32.507924,74.537957,um003,1691.0,particles/cm³,2026-07-11T15:00:00Z,openaq_v3
4630451,Dc Office Sialkot,Dc Office Sialkot,PK,32.505286,74.532952,pm25,1.893928590629782,µg/m³,2025-08-04T09:00:00Z,openaq_v3
4630451,Dc Office Sialkot,Dc Office Sialkot,PK,32.505286,74.532952,relativehumidity,36.89690480913435,%,2025-08-04T09:00:00Z,openaq_v3
4630451,Dc Office Sialkot,Dc Office Sialkot,PK,32.505286,74.532952,temperature,43.84618977137974,c,2025-08-04T09:00:00Z,openaq_v3
4630451,Dc Office Sialkot,Dc Office Sialkot,PK,32.505286,74.532952,um003,167.31023951939173,particles/cm³,2025-08-04T09:00:00Z,openaq_v3
4630451,Dc Office Sialkot,Dc Office Sialkot,PK,32.505286,74.532952,pm1,0.5242857081549508,µg/m³,2025-08-04T09:00:00Z,openaq_v3
4645154,Urban Policy Unit,Urban Policy Unit,PK,33.9899378,71.4991258,pm1,24.5,µg/m³,2026-03-05T07:00:00Z,openaq_v3
4645154,Urban Policy Unit,Urban Policy Unit,PK,33.9899378,71.4991258,pm25,39.8,µg/m³,2026-03-05T07:00:00Z,openaq_v3
4645154,Urban Policy Unit,Urban Policy Unit,PK,33.9899378,71.4991258,relativehumidity,26.0,%,2026-03-05T07:00:00Z,openaq_v3
4645154,Urban Policy Unit,Urban Policy Unit,PK,33.9899378,71.4991258,temperature,28.5,c,2026-03-05T07:00:00Z,openaq_v3
4645154,Urban Policy Unit,Urban Policy Unit,PK,33.9899378,71.4991258,um003,1450.0,particles/cm³,2026-03-05T07:00:00Z,openaq_v3
4698865,Cantonment,Cantonment,PK,31.539422,74.413792,pm1,23.4,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4698865,Cantonment,Cantonment,PK,31.539422,74.413792,pm25,37.8,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4698865,Cantonment,Cantonment,PK,31.539422,74.413792,relativehumidity,59.0,%,2026-07-11T20:00:00Z,openaq_v3
4698865,Cantonment,Cantonment,PK,31.539422,74.413792,temperature,32.6,c,2026-07-11T20:00:00Z,openaq_v3
4698865,Cantonment,Cantonment,PK,31.539422,74.413792,um003,1347.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4699919,Pak Arab,Pak Arab,PK,31.418387,74.345283,pm1,1.4,µg/m³,2026-07-02T06:00:00Z,openaq_v3
4699919,Pak Arab,Pak Arab,PK,31.418387,74.345283,pm25,5.6,µg/m³,2026-07-02T06:00:00Z,openaq_v3
4699919,Pak Arab,Pak Arab,PK,31.418387,74.345283,relativehumidity,43.0,%,2026-07-02T06:00:00Z,openaq_v3
4699919,Pak Arab,Pak Arab,PK,31.418387,74.345283,temperature,23.8,c,2026-07-02T06:00:00Z,openaq_v3
4699919,Pak Arab,Pak Arab,PK,31.418387,74.345283,um003,341.0,particles/cm³,2026-07-02T06:00:00Z,openaq_v3
4700982,Samanabad,Samanabad,PK,31.541983,74.298065,pm1,36.4,µg/m³,2026-07-10T04:00:00Z,openaq_v3
4700982,Samanabad,Samanabad,PK,31.541983,74.298065,pm25,50.6,µg/m³,2026-07-10T04:00:00Z,openaq_v3
4700982,Samanabad,Samanabad,PK,31.541983,74.298065,relativehumidity,50.0,%,2026-07-11T20:00:00Z,openaq_v3
4700982,Samanabad,Samanabad,PK,31.541983,74.298065,temperature,35.5,c,2026-07-11T20:00:00Z,openaq_v3
4700982,Samanabad,Samanabad,PK,31.541983,74.298065,um003,0.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4708999,WWF,WWF,PK,32.4598818,74.5130851,pm1,31.5,µg/m³,2026-06-30T05:00:00Z,openaq_v3
4708999,WWF,WWF,PK,32.4598818,74.5130851,pm25,44.9,µg/m³,2026-06-30T05:00:00Z,openaq_v3
4708999,WWF,WWF,PK,32.4598818,74.5130851,relativehumidity,49.0,%,2026-06-30T05:00:00Z,openaq_v3
4708999,WWF,WWF,PK,32.4598818,74.5130851,temperature,34.4,c,2026-06-30T05:00:00Z,openaq_v3
4708999,WWF,WWF,PK,32.4598818,74.5130851,um003,2220.0,particles/cm³,2026-06-30T05:00:00Z,openaq_v3
4710567,Regional Ombudsman Office,Regional Ombudsman Office,PK,32.48209,74.52664,pm1,29.0,µg/m³,2026-06-30T04:00:00Z,openaq_v3
4710567,Regional Ombudsman Office,Regional Ombudsman Office,PK,32.48209,74.52664,pm25,43.2,µg/m³,2026-06-30T04:00:00Z,openaq_v3
4710567,Regional Ombudsman Office,Regional Ombudsman Office,PK,32.48209,74.52664,relativehumidity,47.0,%,2026-06-30T04:00:00Z,openaq_v3
4710567,Regional Ombudsman Office,Regional Ombudsman Office,PK,32.48209,74.52664,temperature,34.4,c,2026-06-30T04:00:00Z,openaq_v3
4710567,Regional Ombudsman Office,Regional Ombudsman Office,PK,32.48209,74.52664,um003,1973.0,particles/cm³,2026-06-30T04:00:00Z,openaq_v3
4712030,PSGMEA,PSGMEA,PK,32.487371,74.512444,pm1,25.8,µg/m³,2026-07-03T11:00:00Z,openaq_v3
4712030,PSGMEA,PSGMEA,PK,32.487371,74.512444,pm25,38.9,µg/m³,2026-07-03T11:00:00Z,openaq_v3
4712030,PSGMEA,PSGMEA,PK,32.487371,74.512444,relativehumidity,35.0,%,2026-07-03T11:00:00Z,openaq_v3
4712030,PSGMEA,PSGMEA,PK,32.487371,74.512444,temperature,39.8,c,2026-07-03T11:00:00Z,openaq_v3
4712030,PSGMEA,PSGMEA,PK,32.487371,74.512444,um003,1492.0,particles/cm³,2026-07-03T11:00:00Z,openaq_v3
4712608,"Craftive  Apparels, Defence Road","Craftive  Apparels, Defence Road",PK,32.49447,74.498977,pm1,34.48120848337809,µg/m³,2025-06-27T01:00:00Z,openaq_v3
4712608,"Craftive  Apparels, Defence Road","Craftive  Apparels, Defence Road",PK,32.49447,74.498977,pm25,55.220208168029785,µg/m³,2025-06-27T01:00:00Z,openaq_v3
4712608,"Craftive  Apparels, Defence Road","Craftive  Apparels, Defence Road",PK,32.49447,74.498977,relativehumidity,56.17875067392985,%,2025-06-27T01:00:00Z,openaq_v3
4712608,"Craftive  Apparels, Defence Road","Craftive  Apparels, Defence Road",PK,32.49447,74.498977,temperature,32.228958447774254,c,2025-06-27T01:00:00Z,openaq_v3
4712608,"Craftive  Apparels, Defence Road","Craftive  Apparels, Defence Road",PK,32.49447,74.498977,um003,2763.1258951822915,particles/cm³,2025-06-27T01:00:00Z,openaq_v3
4721112,Agriculture  Office Emnabad Road,Agriculture  Office Emnabad Road,PK,32.465555,74.523957,pm1,22.8,µg/m³,2026-05-12T11:00:00Z,openaq_v3
4721112,Agriculture  Office Emnabad Road,Agriculture  Office Emnabad Road,PK,32.465555,74.523957,pm25,35.8,µg/m³,2026-05-12T11:00:00Z,openaq_v3
4721112,Agriculture  Office Emnabad Road,Agriculture  Office Emnabad Road,PK,32.465555,74.523957,relativehumidity,44.0,%,2026-07-11T11:00:00Z,openaq_v3
4721112,Agriculture  Office Emnabad Road,Agriculture  Office Emnabad Road,PK,32.465555,74.523957,temperature,35.7,c,2026-07-11T11:00:00Z,openaq_v3
4721112,Agriculture  Office Emnabad Road,Agriculture  Office Emnabad Road,PK,32.465555,74.523957,um003,1156.0,particles/cm³,2026-07-11T11:00:00Z,openaq_v3
4721113,SWMC,SWMC,PK,32.516512,74.51071,pm1,8.4,µg/m³,2026-04-22T10:00:00Z,openaq_v3
4721113,SWMC,SWMC,PK,32.516512,74.51071,pm25,14.1,µg/m³,2026-04-22T10:00:00Z,openaq_v3
4721113,SWMC,SWMC,PK,32.516512,74.51071,relativehumidity,17.0,%,2026-04-22T10:00:00Z,openaq_v3
4721113,SWMC,SWMC,PK,32.516512,74.51071,temperature,42.3,c,2026-04-22T10:00:00Z,openaq_v3
4721113,SWMC,SWMC,PK,32.516512,74.51071,um003,690.0,particles/cm³,2026-04-22T10:00:00Z,openaq_v3
4722655,Divisional Forest office Kotli Araian,Divisional Forest office Kotli Araian,PK,32.59938,74.479594,pm1,22.8,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4722655,Divisional Forest office Kotli Araian,Divisional Forest office Kotli Araian,PK,32.59938,74.479594,pm25,39.0,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4722655,Divisional Forest office Kotli Araian,Divisional Forest office Kotli Araian,PK,32.59938,74.479594,relativehumidity,62.0,%,2026-07-11T20:00:00Z,openaq_v3
4722655,Divisional Forest office Kotli Araian,Divisional Forest office Kotli Araian,PK,32.59938,74.479594,temperature,30.4,c,2026-07-11T20:00:00Z,openaq_v3
4722655,Divisional Forest office Kotli Araian,Divisional Forest office Kotli Araian,PK,32.59938,74.479594,um003,1370.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4723667,Cheema Palace,Cheema Palace,PK,32.54477,74.569535,pm1,50.442999776204424,µg/m³,2026-01-24T17:00:00Z,openaq_v3
4723667,Cheema Palace,Cheema Palace,PK,32.54477,74.569535,pm25,84.31405597262912,µg/m³,2026-01-24T17:00:00Z,openaq_v3
4723667,Cheema Palace,Cheema Palace,PK,32.54477,74.569535,relativehumidity,45.9908886803521,%,2026-01-24T17:00:00Z,openaq_v3
4723667,Cheema Palace,Cheema Palace,PK,32.54477,74.569535,temperature,15.323277764850193,c,2026-01-24T17:00:00Z,openaq_v3
4723667,Cheema Palace,Cheema Palace,PK,32.54477,74.569535,um003,3791.1468207465277,particles/cm³,2026-01-24T17:00:00Z,openaq_v3
4725232,AC  Sambrial,AC  Sambrial,PK,32.477858,74.337355,pm1,106.6,µg/m³,2026-05-07T19:00:00Z,openaq_v3
4725232,AC  Sambrial,AC  Sambrial,PK,32.477858,74.337355,pm25,164.9,µg/m³,2026-05-07T19:00:00Z,openaq_v3
4725232,AC  Sambrial,AC  Sambrial,PK,32.477858,74.337355,relativehumidity,41.0,%,2026-05-07T19:00:00Z,openaq_v3
4725232,AC  Sambrial,AC  Sambrial,PK,32.477858,74.337355,temperature,29.1,c,2026-05-07T19:00:00Z,openaq_v3
4725232,AC  Sambrial,AC  Sambrial,PK,32.477858,74.337355,um003,7690.0,particles/cm³,2026-05-07T19:00:00Z,openaq_v3
4755317,Walled cities Authority office ,Walled cities Authority office ,PK,30.19881,71.46818,pm1,58.8,µg/m³,2026-06-09T18:00:00Z,openaq_v3
4755317,Walled cities Authority office ,Walled cities Authority office ,PK,30.19881,71.46818,pm25,84.6,µg/m³,2026-06-09T18:00:00Z,openaq_v3
4755317,Walled cities Authority office ,Walled cities Authority office ,PK,30.19881,71.46818,relativehumidity,54.0,%,2026-06-09T18:00:00Z,openaq_v3
4755317,Walled cities Authority office ,Walled cities Authority office ,PK,30.19881,71.46818,temperature,28.5,c,2026-06-09T18:00:00Z,openaq_v3
4755317,Walled cities Authority office ,Walled cities Authority office ,PK,30.19881,71.46818,um003,4437.0,particles/cm³,2026-06-09T18:00:00Z,openaq_v3
4756280,University of Balochistan,University of Balochistan,PK,30.162079,66.989772,pm1,55.5,µg/m³,2026-07-11T17:00:00Z,openaq_v3
4756280,University of Balochistan,University of Balochistan,PK,30.162079,66.989772,pm25,79.2,µg/m³,2026-07-11T17:00:00Z,openaq_v3
4756280,University of Balochistan,University of Balochistan,PK,30.162079,66.989772,relativehumidity,23.0,%,2026-07-11T17:00:00Z,openaq_v3
4756280,University of Balochistan,University of Balochistan,PK,30.162079,66.989772,temperature,31.9,c,2026-07-11T17:00:00Z,openaq_v3
4756280,University of Balochistan,University of Balochistan,PK,30.162079,66.989772,um003,4100.0,particles/cm³,2026-07-11T17:00:00Z,openaq_v3
4756281,"WASA office, Chungi #09","WASA office, Chungi #09",PK,30.20645,71.47604,pm1,26.08495791753133,µg/m³,2025-06-16T09:00:00Z,openaq_v3
4756281,"WASA office, Chungi #09","WASA office, Chungi #09",PK,30.20645,71.47604,pm25,40.83570798238119,µg/m³,2025-06-16T09:00:00Z,openaq_v3
4756281,"WASA office, Chungi #09","WASA office, Chungi #09",PK,30.20645,71.47604,relativehumidity,35.52358341217041,%,2025-06-16T09:00:00Z,openaq_v3
4756281,"WASA office, Chungi #09","WASA office, Chungi #09",PK,30.20645,71.47604,temperature,37.0580415725708,c,2025-06-16T09:00:00Z,openaq_v3
4756281,"WASA office, Chungi #09","WASA office, Chungi #09",PK,30.20645,71.47604,um003,1725.0631205240886,particles/cm³,2025-06-16T09:00:00Z,openaq_v3
4757303,Industries and Commerce,Industries and Commerce,PK,30.17716,67.008202,pm1,2.1,µg/m³,2026-07-01T10:00:00Z,openaq_v3
4757303,Industries and Commerce,Industries and Commerce,PK,30.17716,67.008202,pm25,5.2,µg/m³,2026-07-01T10:00:00Z,openaq_v3
4757303,Industries and Commerce,Industries and Commerce,PK,30.17716,67.008202,relativehumidity,11.0,%,2026-07-01T10:00:00Z,openaq_v3
4757303,Industries and Commerce,Industries and Commerce,PK,30.17716,67.008202,temperature,45.3,c,2026-07-01T10:00:00Z,openaq_v3
4757303,Industries and Commerce,Industries and Commerce,PK,30.17716,67.008202,um003,399.0,particles/cm³,2026-07-01T10:00:00Z,openaq_v3
4757304,Quetta Commissioner Office ,Quetta Commissioner Office ,PK,30.197606,67.0101348,pm1,7.323402767711215,µg/m³,2026-01-22T11:00:00Z,openaq_v3
4757304,Quetta Commissioner Office ,Quetta Commissioner Office ,PK,30.197606,67.0101348,pm25,14.611833333969116,µg/m³,2026-01-22T11:00:00Z,openaq_v3
4757304,Quetta Commissioner Office ,Quetta Commissioner Office ,PK,30.197606,67.0101348,relativehumidity,36.9022081428104,%,2026-01-22T11:00:00Z,openaq_v3
4757304,Quetta Commissioner Office ,Quetta Commissioner Office ,PK,30.197606,67.0101348,temperature,7.87922220495012,c,2026-01-22T11:00:00Z,openaq_v3
4757304,Quetta Commissioner Office ,Quetta Commissioner Office ,PK,30.197606,67.0101348,um003,564.1799293518067,particles/cm³,2026-01-22T11:00:00Z,openaq_v3
4757305,Forman Christian College & Chartered University,Forman Christian College & Chartered University,PK,31.521146,74.333954,pm1,27.8,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4757305,Forman Christian College & Chartered University,Forman Christian College & Chartered University,PK,31.521146,74.333954,pm25,45.0,µg/m³,2026-07-11T20:00:00Z,openaq_v3
4757305,Forman Christian College & Chartered University,Forman Christian College & Chartered University,PK,31.521146,74.333954,relativehumidity,66.0,%,2026-07-11T20:00:00Z,openaq_v3
4757305,Forman Christian College & Chartered University,Forman Christian College & Chartered University,PK,31.521146,74.333954,temperature,30.8,c,2026-07-11T20:00:00Z,openaq_v3
4757305,Forman Christian College & Chartered University,Forman Christian College & Chartered University,PK,31.521146,74.333954,um003,1829.0,particles/cm³,2026-07-11T20:00:00Z,openaq_v3
4757794,"Multan Industrial EState, Board of Management","Multan Industrial EState, Board of Management",PK,30.12721,71.38191,pm1,30.039699935913085,µg/m³,2025-06-16T11:00:00Z,openaq_v3
4757794,"Multan Industrial EState, Board of Management","Multan Industrial EState, Board of Management",PK,30.12721,71.38191,pm25,44.392599487304686,µg/m³,2025-06-16T11:00:00Z,openaq_v3
4757794,"Multan Industrial EState, Board of Management","Multan Industrial EState, Board of Management",PK,30.12721,71.38191,relativehumidity,38.906700134277344,%,2025-06-16T11:00:00Z,openaq_v3
